tender_id,tender_name,start_price,tender_security,advance_money,currency,publication_date,selection_phase,legislation,url,procedure,for_small_business,customer_region_code,customer_region,customer_name,customer_inn,winner_name,winner_inn,final_price
0173200001422000814,"Выполнение работ по улучшению пешеходной и транспортной доступности на территориях, прилегающих к станции МЦД-4 «Переделкино»",537061730.78,26853086.54,20.00%,RUB,2022-06-30 11:15:21,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0173200001422000814,Открытый конкурс в электронной форме,FALSE,77,Москва,ГКУ г. Москвы Дирекция Капитального Ремонта Департамента Капитального Ремонта г. Москвы,7731610269,,,
0848300037421000517,"Выполнение строительно-монтажных работ по объекту: «Общеобразовательная школа на 550 мест, Московская область, Дмитровский р/н, с/п Габовское, с.Озерецкое (завершение строительства)»",536963606.72,26848180.34,20.00%,RUB,2021-10-25 9:57:22,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0848300037421000517,Открытый конкурс в электронной форме,FALSE,50,Московская область,МАУ «Капитальное Строительство и Ремонт»,5007108010,ООО «Воздвижение»,7703428441,536963606.72
0848300037421000484,"Выполнение строительно-монтажных работ по объекту: «Общеобразовательная школа на 550 мест, Московская область, Дмитровский р/н, с/п Габовское, с.Озерецкое (завершение строительства)»",536963606.72,26848180.34,20.00%,RUB,2021-09-22 12:36:37,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0848300037421000484,Открытый конкурс в электронной форме,FALSE,50,Московская область,МАУ «Капитальное Строительство и Ремонт»,5007108010,,,
0172200002521000194,"Приобретение жилых помещений (квартир) в государственную собственность Санкт-Петербурга путем участия в долевом строительстве многоквартирных домов, предусматривающего реализации денежных средств участников долевого строительства на счетах эскроу",536656890.00,5366568.90,100.00%,RUB,2021-06-30 18:48:10,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0172200002521000194,Электронный аукцион,FALSE,78,Санкт-Петербург,Комитет Имущественных Отношений Санкт-Петербурга,7832000076,,,
0150200003922001165,"Выполнение комплекса работ по содержанию автомобильных дорог общего пользования регионального и межмуниципального значения в Крестецком, Новгородском, Парфинском и Старорусском муниципальных районах Новгородской области и автомобильной дороги от автомобильной дороги «Великий Новгород – Хутынь» до автомобильной дороги «Великий Новгород – Луга» с мостом через реку Волхов в Великом Новгороде (Деревяницкий микрорайон). Этап 1 - А на 2023 - 2024 годы",536641306.48,2683206.53,10.00%,RUB,2022-11-10 17:15:53,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0150200003922001165,Открытый конкурс в электронной форме,FALSE,53,Новгородская область,Государственное Областное казенное учреждение «Управление Автомобильных Дорог Новгородской Области «Новгородавтодор»,5321047240,,,
32211631452,Право заключения договора на выполнение строительно-монтажных работ по Лоту № 308. Курская АЭС-2. Энергоблок № 1. Блочные гибкие связи 10UAH.,536533886.40,2700000.00,,RUB,2022-08-18 20:08:34,Завершена,223-ФЗ,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32211631452,Закупка иного способа размещения,FALSE,52,Нижегородская область,АО «Атомстройэкспорт»,7701186067,,,
0348100046521000065,Пожарный автомобиль (база) газодымозащитной службы,536137100.00,5361371.00,30.00%,RUB,2021-05-19 17:49:58,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0348100046521000065,Электронный аукцион,FALSE,50,Московская область,"Федеральное казенное учреждение «Центральная База Измерительной Техники Министерства РФ по Делам Гражданской Обороны, Чрезвычайным Ситуациям и Ликвидации Последствий Стихийных Бедствий»",5047024694,,,
0348100046521000056,Пожарный автомобиль (база) газодымозащитной службы,536137100.00,5361371.00,30.00%,RUB,2021-04-14 18:46:55,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0348100046521000056,Электронный аукцион,FALSE,50,Московская область,"Федеральное казенное учреждение «Центральная База Измерительной Техники Министерства РФ по Делам Гражданской Обороны, Чрезвычайным Ситуациям и Ликвидации Последствий Стихийных Бедствий»",5047024694,,,
0173200001422002100,"Выполнение подрядных работ по объекту «Реконструкция объекта незавершенного строительства (Государственное бюджетное учреждение Центр реабилитации инвалидов «Красная Пахра»), внешних инженерных сетей и сооружений, включая газовую котельную по адресу: город Троицк, (этап 1) по адресу: поселение Троицк, Троицкий административный округ города Москвы»",535826341.50,26791317.08,20.00%,RUB,2022-12-22 19:59:53,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0173200001422002100,Открытый конкурс в электронной форме,FALSE,77,Москва,Департамент Строительства г. Москвы,7707639796,,,
0172200002522000427,"Выполнение работ по капитальному ремонту с реставрацией и приспособлением для современного использования объекта культурного наследия (памятника истории и культуры) народов Российской Федерации ""Особняк Н.М. Полежаева"" для обеспечения деятельности ГБОУ «Президентский физико-математический лицей № 239» по адресу: г. Санкт-Петербург, Центральный район, проспект Бакунина дом 8 литер А.",535688213.92,5356882.14,15.00%,RUB,2022-11-30 20:17:51,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0172200002522000427,Электронный аукцион,FALSE,78,Санкт-Петербург,Государственное бюджетное Общеобразовательное учреждение «Президентский Физико-Математический Лицей № 239»,7825430399,,,
0832200006621001493,Ремонт участков автомобильных дорог общего пользования регионального и межмуниципального значения в Краснобаковском и Варнавинском районе Нижегородской области,535420740.00,26771037.00,30.00%,RUB,2021-11-03 16:57:59,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0832200006621001493,Открытый конкурс в электронной форме,FALSE,52,Нижегородская область,ГКУ Нижегородской обл. «Главное Управление Автомобильных Дорог»,5257056163,ООО «Строительная Компания «Орион Плюс»,4703037072,535390000.00
0301100012722000024,"Содержание действующей сети автомобильных дорог общего пользования федерального значения (устройство защитных слоев, слоев износа и поверхностной обработки) по объектам: «Устройство слоев износа на автомобильной дороге М-5 ""Урал"" Москва - Рязань - Пенза -Самара - Уфа - Челябинск (подъезд к пункту пропуска «Орск»), на участке км 10+600 - км 26+803 (левая сторона), Оренбургская область»; «Устройство слоев износа на автомобильной дороге М-5 ""Урал"" Москва - Рязань - Пенза - Самара - Уфа - Челябинск (подъезд к пункту пропуска «Орск»), на участке км 10+600 - км 26+803 (правая сторона), Оренбургская область»",535158650.00,5351586.50,50.00%,RUB,2022-06-24 15:59:26,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0301100012722000024,Открытый конкурс в электронной форме,FALSE,02,Республика Башкортостан,Федеральное казенное учреждение «Федеральное Управление Автомобильных Дорог «Приуралье» Федерального Дорожного Агентства »,0278007048,,,
0842200002121000317,"Ремонт автомобильной дороги общего пользования регионального значения в Самарской области Кошки – Большая Романовка – Ерандаево – Андреевка – граница Татарстана, расположенной в муниципальном районе Кошкинский",534679990.68,26733999.53,30.00%,RUB,2021-08-24 15:19:45,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0842200002121000317,Открытый конкурс в электронной форме,FALSE,63,Самарская область,Министерство Транспорта и Автомобильных Дорог Самарской обл.,6315800523,,,
0842200002122000176,"Ремонт автомобильной дороги общего пользования регионального значения в Самарской области «Самара - Бугуруслан» - Березняки на участке км 0+000 – км 20+000, расположенной в муниципальном районе Кинель - Черкасский",534507054.65,26725352.73,30.00%,RUB,2022-08-09 13:55:01,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0842200002122000176,Открытый конкурс в электронной форме,FALSE,63,Самарская область,Министерство Транспорта и Автомобильных Дорог Самарской обл.,6315800523,,,
32211878973,Открытый аукцион в электронной форме № А-910/22 на право заключения договора на поставку колесных пар СОНК,533832000.00,1000000.00,,RUB,2022-11-23 19:48:10,Завершена,223-ФЗ,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32211878973,Закупка иного способа размещения,FALSE,77,Москва,АО «ТД Ржд»,7708063900,,,
0573100020522000006,"Выполнение строительно-монтажных работ по объекту: «Реконструкция объектов инфраструктуры (объектов капитального строительства «Бекасово») единой площадки для организации и проведения мероприятий национальной программы «Цифровая экономика Российской Федерации» Министерства цифрового развития, связи и массовых коммуникаций Российской Федерации»",533550320.33,26677516.02,30.00%,RUB,2022-03-21 12:47:42,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0573100020522000006,Открытый конкурс в электронной форме,FALSE,77,Москва,"Министерство Цифрового Развития, Связи и Массовых Коммуникаций РФ",7710474375,,,
0360200054022000119,"Капитальный ремонт автомобильной дороги ""Озинки-Перелюб"" (в пределах района) на участке км 0+000 - км 9+000 в Озинском районе Саратовской области",533435238.00,26671761.90,80.00%,RUB,2022-10-18 16:52:14,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0360200054022000119,Электронный аукцион,FALSE,64,Саратовская область,ГКУ Саратовской обл. «Дирекция Транспорта и Дорожного Хозяйства»,6452118182,,,
32211849833,"Выполнение работ по устранению последствий пожара, реставрации и капитальному ремонту здания спортивного комплекса «Петродворцовый» по адресу: РФ, г. Санкт-Петербург, г. Петергоф, ул. Аврова, д.22, лит. А.",533210830.00,10664216.60,,RUB,2022-11-15 16:11:51,Признана несостоявшейся,223-ФЗ,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32211849833,Конкурс в электронной форме,TRUE,78,Санкт-Петербург,СПБ государственное автономное учреждение «Дирекция по Управлению Спортивными Сооружениями»,7804349556,,,
0122200002521005098,"Выполнение работ по строительству объекта капитального строительства ""Инженерная защита территории г. Комсомольска-на-Амуре Хабаровского края. III этап. Инженерная защита правого берега р. Силинка""",533089264.84,5330892.65,30.00%,RUB,2021-08-12 9:11:40,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0122200002521005098,Открытый конкурс в электронной форме,FALSE,27,Хабаровский край,Краевое ГКУ «Служба Заказчика Министерства Строительства Хабаровского Края»,2721093076,,,
0122200002521004731,"Выполнение работ по строительству объекта капитального строительства ""Инженерная защита территории г. Комсомольска-на-Амуре Хабаровского края. III этап. Инженерная защита правого берега р. Силинка""",533089264.84,5330892.65,30.00%,RUB,2021-07-26 6:00:46,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0122200002521004731,Электронный аукцион,FALSE,27,Хабаровский край,Краевое ГКУ «Служба Заказчика Министерства Строительства Хабаровского Края»,2721093076,,,
0133200001722001214,Выполнение работ по ремонту автомобильной дороги Заволжск-Кострома в Заволжском районе Ивановской области,532981040.00,26649052.00,30.00%,RUB,2022-04-20 12:03:04,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0133200001722001214,Открытый конкурс в электронной форме,FALSE,37,Ивановская область,Департамент Дорожного Хозяйства и Транспорта Ивановской обл.,3728012825,,,
0129200005321001117,Строительство второй очереди водопропускных сооружений на территории Волго-Ахтубинской поймы в Среднеахтубинском муниципальном районе Волгоградской области,532422064.79,26621103.24,6.56%,RUB,2021-05-31 17:03:15,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0129200005321001117,Электронный аукцион,FALSE,34,Волгоградская область,ГКУ Волгоградской обл. «Дирекция Водохозяйственного Строительства»,3459061282,,,
0362100008222000117,"Капитальный ремонт автомобильной дороги Р-351 Екатеринбург - Тюмень на участке км 168+000 - км 180+000, Свердловская область (3 и 4 участки)",532335610.00,5323356.10,50.00%,RUB,2022-12-30 11:45:46,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0362100008222000117,Открытый конкурс в электронной форме,FALSE,66,Свердловская область,Федеральное казенное учреждение «Федеральное Управление Автомобильных Дорог «Урал» Федерального Дорожного Агентства»,7223007316,,,
32211896085,"Выполнение СМР по объекту «Создание судостроительного комплекса «Звезда». II очередь строительства. Сухой док и достроечные цеха». XIII этап строительства. Площадка для размещения блоков (310), согласно технического задания № 518/22-ЗО",532212145.20,,,RUB,2022-11-29 10:50:37,Признана несостоявшейся,223-ФЗ,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32211896085,Закупка иного способа размещения,FALSE,25,Приморский край,ООО «Судостроительный Комплекс «Звезда»,2503032517,,,
0173200001421000748,Аукцион в электронной форме на право заключения контракта на выполнение работ по ремонту объектов дорожного хозяйства (СЗАО),532032511.51,15960975.35,20.00%,RUB,2021-05-17 19:06:35,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0173200001421000748,Электронный аукцион,FALSE,77,Москва,ГБУ г. Москвы «Автомобильные Дороги»,7727656790,ООО «Рус-Строй»,7707766346,524052023.83
0375100001222000354,"Оказание услуг по прокату форменной одежды, постельных принадлежностей и текстильных изделий для обучающихся, вожатых (включая старших вожатых и воспитателей) на 15 смену 2022 г и 1-14 смены 2023 г (ПР)",531999997.27,5319999.97,1.00%,RUB,2022-09-30 16:16:43,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0375100001222000354,Открытый конкурс в электронной форме,FALSE,91,Республика Крым,ФГБОУ «Международный Детский Центр «Артек»,9103003070,,,
0311200014622000031,"Выполнение строительно-монтажных и прочих работ по капитальному ремонту, в том числе установка и монтаж оборудования",531895166.69,26594758.33,10.00%,RUB,2022-02-17 17:29:53,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0311200014622000031,Электронный аукцион,FALSE,16,Республика Татарстан,ГКУ «Главное Инвестиционно-Строительное Управление Республики Татарстан»,1654006250,Нет данных о победителе,,529235690.86
32211915395,"204311 Ремонт оборудования СП ТЭЦ-3, ТЭЦ-4, ТЭЦ-5 для нужд АО ""ТГК-11""",531814748.68,,,RUB,2022-12-02 16:15:47,Завершена,223-ФЗ,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32211915395,Закупка иного способа размещения,FALSE,55,Омская область,АО «Территориальная Генерирующая  Компания №11»,5406323202,,,
0194200000521004491,Строительство общеобразовательной школы на 720 мест в с. Сержень-Юрт Шалинского муниципального района Чеченской Республики,531498540.00,2657492.70,10.00%,RUB,2021-08-05 15:46:15,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0194200000521004491,Электронный аукцион,FALSE,20,Чеченская республика,Министерство Сельского Хозяйства Чеченской Республики,2014252890,,,
0832200006622000171,"Строительство здания школы на 600 мест по адресу: Нижегородская область, г.Павлово, пер.Правика",530896250.00,5308962.50,5.00%,RUB,2022-03-18 15:29:49,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0832200006622000171,Электронный аукцион,FALSE,52,Нижегородская область,Управление Капитального Строительства администрации Павловского Муниципального Округа Нижегородской обл.,5252022555,,,
0102200001622003689,"Выполнение работ по объекту: ""Ремонт автомобильной дороги Гусиноозерск-Петропавловка-Закаменск-граница с Монголией, км 260 - км 272 в Закаменском районе Республики Бурятия""",530674333.61,26533716.68,10.00%,RUB,2022-08-23 14:13:22,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0102200001622003689,Электронный аукцион,FALSE,03,Республика Бурятия,ГКУ «Управление Региональных Автомобильных Дорог Республики Бурятия»,0326473725,,,
0302100003022000008,"Проекты по реконструкции ремонтонепригодных мостов (строительство и реконструкция мостов и путепроводов). Реконструкция моста через р. Бол. Ивановка на км 268+712 автомобильной дороги Р-258 «Байкал» Иркутск - Улан-Удэ - Чита, Республика Бурятия.",530501090.00,26525054.50,40.00%,RUB,2022-03-14 6:04:23,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0302100003022000008,Открытый конкурс в электронной форме,FALSE,03,Республика Бурятия,Федеральное казенное учреждение «Управление Федеральных Автомобильных Дорог «Южный Байкал» Федерального Дорожного Агентства»,0326012322,,,
0169300000123000552,23-100318Э Реконструкция автомобильной дороги по ул. Гранитной от Копейского шоссе до ул. Дзержинского,530428861.78,5304288.62,45.00%,RUB,2023-04-17 15:13:25,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0169300000123000552,Электронный аукцион,FALSE,74,Челябинская область,Комитет Дорожного Хозяйства г. Челябинска,7451227906,,,
0169300000123000451,23-100076Э Реконструкция автомобильной дороги по ул. Гранитной от Копейского шоссе до ул. Дзержинского,530428861.78,5304288.62,45.00%,RUB,2023-04-05 15:35:08,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0169300000123000451,Электронный аукцион,FALSE,74,Челябинская область,Комитет Дорожного Хозяйства г. Челябинска,7451227906,,,
32211353183,"запрос предложений в электронной форме №67/2022/1 на право заключения договора оказания услуг по оперативно-диспетчерскому управлению, техническому обслуживанию, выполнение работ по текущему ремонту и информационному обеспечению услуги по передаче электроэнергии в МО г. Мегион",530133857.10,26506692.85,,RUB,2022-04-28 12:14:18,Признана несостоявшейся,223-ФЗ,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32211353183,Закупка иного способа размещения,FALSE,86,Ханты-Мансийский АО (Югра),АО «Югорская Территориальная Энергетическая Компания-Региональные Сети»,8601033125,,,
0468100000521000022,"Разработка РКД, изготовление и доставка коробки переходной",529931807.57,15897954.23,90.00%,RUB,2021-09-06 21:37:32,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/oku504/view/common-info.html?regNumber=0468100000521000022,Конкурс с ограниченным участием в электронной форме,FALSE,73,Ульяновская область,АО «Государственный Научный Центр - НИИ Атомных Реакторов»,7302040242,АО «Опытное Конструкторское Бюро Машиностроения Имени И. И. Африкантова»,5259077666,389400000.00
0842200002121000320,Выполнение работ по ремонту участков автомобильных дорог местного значения протяженностью свыше 100 п.м на территориях внутригородских районов городского округа Самара,529541226.43,26477061.32,30.00%,RUB,2021-08-27 15:53:12,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0842200002121000320,Открытый конкурс в электронной форме,FALSE,63,Самарская область,Департамент Городского Хозяйства и Экологии администрации Городского Округа Самара,6315700504,,,
0817200000322006473,Выполнение работ по реконструкции автомобильной дороги Алтайское - Ая - Бирюзовая Катунь на участке км 15+000 - км 25+000 в Алтайском районе Алтайского края (ПК 50+00 - ПК 96+00),529443674.00,5294436.74,50.00%,RUB,2022-05-27 12:29:01,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0817200000322006473,Открытый конкурс в электронной форме,FALSE,22,Алтайский край,Краевое ГКУ «Управление Автомобильных Дорог Алтайского Края»,2225079331,,,
32211594121,Выполнение комплекса работ по вырубке деревьев и выполнению земляных работ на объекте строительства в г. Владивосток,529055972.24,10581000.00,,RUB,2022-08-02 20:12:54,Завершена,223-ФЗ,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32211594121,Закупка иного способа размещения,FALSE,77,Москва,ООО «Специализированный Застройщик Дом.РФ Девелопмент»,7704412966,Нет данных о победителе,,510354333.00
0773100000321000161,"Выполнение работ: «Консервация водоема 17 «Старое болото» в обеспечение мероприятия «Консервация водоема 17 «Старое болото», включая проектно-изыскательские работы, федерального государственного унитарного предприятия «Производственное объединение «Маяк» (г. Озерск, Челябинская область)»",529000000.00,26450000.00,30.00%,RUB,2021-12-28 20:30:55,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0773100000321000161,Электронный аукцион,FALSE,77,Москва,Государственная Корпорация по Атомной Энергии «Росатом»,7706413348,,,
0103200008421003385,Выполнение строительно-монтажных работ по объекту: «Строительство общеобразовательной организации на 604 ученических места в с. Кироваул Кизилюртовского района»,528554160.00,26427708.00,15.00%,RUB,2021-12-19 18:19:06,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0103200008421003385,Открытый конкурс в электронной форме,FALSE,05,Республика Дагестан,ГКУ Республики Дагестан «Дирекция Единого Государственного Заказчика-Застройщика»,0572006666,ООО «Технострой»,0546020054,512697535.00
0842200002121000411,Выполнение работ по ремонту автомобильных дорог общего пользования местного значения городского округа Тольятти,528502562.40,26425128.12,30.00%,RUB,2021-12-13 17:08:59,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0842200002121000411,Открытый конкурс в электронной форме,FALSE,63,Самарская область,Администрация Городского Округа Тольятти,6320001741,АО «Балтийская Строительная Компания-СПБ»,7841431270,528502562.40
0311500000922000001,"Выполнение строительно-монтажных и прочих работ по капитальному ремонту, в том числе установка и монтаж оборудования",528155830.00,26407791.50,10.00%,RUB,2022-01-25 12:01:37,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0311500000922000001,Электронный аукцион,FALSE,16,Республика Татарстан,ГБУ «Главстрой Республики Татарстан»,1655395979,,,
0373100135322000090,"Проведение работ по региональному геологическому изучению недр по объекту: «Комплексная аэрогеофизическая (аэромагнитная, аэрогравиметрическая) съемка в районе Анабарской антеклизы»",527639767.00,5276397.67,30.00%,RUB,2022-11-25 16:01:02,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0373100135322000090,Открытый конкурс в электронной форме,FALSE,77,Москва,Федеральное ГБУ «Всероссийский Научно-Исследовательский Геологический Нефтяной Институт»,7720330291,Нет данных о победителе,,490704984.00
0103200008421002944,"Выполнение работ и оказание услуг, связанных с одновременным выполнением инженерных изысканий, подготовкой проектной документации, разработки рабочей документации, выполнения работ по строительству объекта капитального строительства, необходимого для обеспечения эксплуатации объекта: ""Общеобразовательная организация на 604 ученических места в с. Сивух Хасавюртовского района.""",527281010.00,10545620.20,20.00%,RUB,2021-11-14 17:19:41,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0103200008421002944,Открытый конкурс в электронной форме,FALSE,05,Республика Дагестан,ГКУ Республики Дагестан «Дирекция Единого Государственного Заказчика-Застройщика»,0572006666,ООО » Техстрой »,0561049192,514280000.00
0995000000221000061,«Разработка методов комплексного целевого применения перспективных космических систем дистанционного зондирования Земли в интересах обеспечения российских потребителей космической информацией» (Шифр НИР: «Оператор ДЗЗ»),527223000.00,5272230.00,80.00%,RUB,2021-09-20 13:43:00,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0995000000221000061,Открытый конкурс в электронной форме,FALSE,77,Москва,Государственная Корпорация по Космической Деятельности «Роскосмос»,7702388027,,,
0373100044422000002,"проектно-изыскательские работы, реконструкция объекта: «Реконструкция (реставрация с приспособлением к современному использованию) здания по адресу г. Москва, ул. Большая Ордынка, д.19, стр.2»",527088240.99,5270882.41,70.00%,RUB,2022-09-28 19:02:41,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0373100044422000002,Открытый конкурс в электронной форме,FALSE,77,Москва,Федеральное Агентство Морского и Речного Транспорта,7707516988,Нет данных о победителе,,499900000.00
0148200005422000342,"Выполнение строительно-монтажных работ по объекту: ""Детский сад на 320 мест, по адресу: Московская область г.о.Мытищи, Восточнее д.Погорелки""",526842316.88,26342115.84,50.00%,RUB,2022-06-08 16:58:51,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0148200005422000342,Открытый конкурс в электронной форме,FALSE,50,Московская область,Управление Капитального Строительства администрации Городского Округа Мытищи,5029147340,Нет данных о победителе,,526315474.56
32211688890,Выполнение комплекса строительно-монтажных работ при сооружении вестибюля и пешеходного перехода станции «Большой проспект» при строительстве объекта: «Строительство Лахтинско-Правобережной линии метрополитена от ст. «Спасская» до ст. «Морской Фасад» (1-й пусковой комплекс от ст. «Спасская» до ст. «Большой проспект»)»,526742124.53,5267421.25,,RUB,2022-09-13 18:18:10,Завершена,223-ФЗ,https://zakupki.gov.ru/epz/order/extendedsearch/results.html?searchString=32211688890,Закупка иного способа размещения,FALSE,78,Санкт-Петербург,АО «Метрострой Северной Столицы»,7810904590,ООО «Элмас»,7838506239,517500000.00
0148200005421000634,"Выполнение строительно-монтажных работ по объекту: ""Пристройка на 400 мест к зданию МБОУ СОШ №4 по адресу: Московская область, г .Лобня, ул. Чайковского, д.2""",526681059.09,26334052.95,20.00%,RUB,2021-08-25 16:14:20,Признана несостоявшейся,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0148200005421000634,Открытый конкурс в электронной форме,FALSE,50,Московская область,Администрация Городского Округа Лобня,5025004567,,,
0832200006621000848,Ремонт участков автомобильных дорог общего пользования регионального и межмуниципального значения в Павловском и Сосновском районах Нижегородской области,526653672.52,26332683.62,21.44%,RUB,2021-07-16 17:31:35,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok504/view/common-info.html?regNumber=0832200006621000848,Открытый конкурс в электронной форме,FALSE,52,Нижегородская область,ГКУ Нижегородской обл. «Главное Управление Автомобильных Дорог»,5257056163,ООО «Строительная Компания «Орион Плюс»,4703037072,526600000.00
0152200004722001566,Выполнение работ по ремонту автомобильной дороги «Омск – Русская Поляна» – Харламово в Таврическом муниципальном районе Омской области (Реестровый номер 22.33.1627),526066722.00,26303336.10,30.00%,RUB,2022-08-10 17:55:44,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0152200004722001566,Электронный аукцион,FALSE,55,Омская область,Казенное учреждение Омской обл. «Управление Дорожного Хозяйства Омской Области»,5502050244,Нет данных о победителе,,420853377.60
0832200006622001046,"Ремонт участков автомобильных дорог общего пользования регионального и межмуниципального значения в Большеболдинском, Бутурлинском, Пильнинском, Сеченовском, Гагинском, Сергачском и Краснооктябрьском районах Нижегородской области",525876732.37,26293836.61,70.00%,RUB,2022-09-13 14:45:29,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0832200006622001046,Открытый конкурс в электронной форме,FALSE,52,Нижегородская область,ГКУ Нижегородской обл. «Главное Управление Автомобильных Дорог»,5257056163,Нет данных о победителе,,459616264.00
0148200005422000531,"Выполнение работ и оказание услуг, связанных с выполнением инженерных изысканий, разработкой проектной и рабочей документации, выполнением строительно-монтажных работ по строительству многоквартирного жилого дома по адресу: Московская область, городской округ Солнечногорск, микрорайон Рекинцо-2",525822097.80,26291104.89,30.00%,RUB,2022-09-06 20:09:01,Завершена,44-ФЗ,https://zakupki.gov.ru/epz/order/notice/ok20/view/common-info.html?regNumber=0148200005422000531,Открытый конкурс в электронной форме,FALSE,50,Московская область,Администрация Городского Округа Солнечногорск Московской обл.,5044013302,Нет данных о победителе,,517934766.33
